No.,Year,State,Process,Measure,killer,Compound,Value
2028,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,FUNGICIDE,(FENBUCONAZOLE = 129011),0.09
2029,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,FUNGICIDE,(FENHEXAMID = 90209),0.00
2030,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,FUNGICIDE,(FLUDIOXONIL = 71503),0.19
2031,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,FUNGICIDE,(FLUOPYRAM = 80302),0.00
2032,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,FUNGICIDE,(IPRODIONE = 109801),0.00
2033,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,FUNGICIDE,(MEFENOXAM = 113502),0.00
2034,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,FUNGICIDE,(METCONAZOLE = 125619),0.08
2035,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,FUNGICIDE,(MYCLOBUTANIL = 128857),0.00
2036,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,FUNGICIDE,(POLYOXIN D ZINC SALT = 230000),0.05
2037,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,FUNGICIDE,(POTASSIUM BICARBON. = 73508),0.00
2038,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,FUNGICIDE,(PYRACLOSTROBIN = 99100),0.15
2039,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,FUNGICIDE,(PYRIMETHANIL = 288201),0.00
2040,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,FUNGICIDE,(QUINOLINE = 55459),0.00
2041,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,FUNGICIDE,(SULFUR = 77501),0.00
2042,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,FUNGICIDE,(SWINGLEA GLUTINOSA = 97096),0.00
2043,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,FUNGICIDE,(TEBUCONAZOLE = 128997),0.00
2044,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,FUNGICIDE,(TRIFLUMIZOLE = 128879),0.00
2045,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,FUNGICIDE,(ZIRAM = 34805),0.00
2046,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,HERBICIDE,(CARFENTRAZONE-ETHYL = 128712),0.00
2047,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,HERBICIDE,(CLETHODIM = 121011),0.00
2048,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,HERBICIDE,(DICHLOBENIL = 27401),0.00
2049,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,HERBICIDE,(DIURON = 35505),0.00
2050,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,HERBICIDE,(FLUMIOXAZIN = 129034),0.00
2051,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,HERBICIDE,(GLUFOSINATE-AMMONIUM = 128850),0.73
2052,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,HERBICIDE,(GLYPHOSATE = 417300),0.00
2053,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,HERBICIDE,(GLYPHOSATE ISO. SALT = 103601),0.00
2054,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,HERBICIDE,(HALOSULFURON-METHYL = 128721),0.00
2055,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,HERBICIDE,(ISOXABEN = 125851),0.00
2056,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,HERBICIDE,(MESOTRIONE = 122990),0.10
2057,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,HERBICIDE,(NAPROPAMIDE = 103001),0.00
2058,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,HERBICIDE,(ORYZALIN = 104201),0.00
2059,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,HERBICIDE,(PARAQUAT = 61601),0.33
2060,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,HERBICIDE,(RIMSULFURON = 129009),0.00
2061,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,HERBICIDE,(S-METOLACHLOR = 108800),0.00
2062,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,HERBICIDE,(SIMAZINE = 80807),0.77
2063,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,HERBICIDE,(SULFENTRAZONE = 129081),0.00
2064,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,INSECTICIDE,(ABAMECTIN = 122804),0.00
2065,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,INSECTICIDE,(ACETAMIPRID = 99050),0.00
2066,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,INSECTICIDE,(AZADIRACHTIN = 121701),0.00
2067,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,INSECTICIDE,(BEAUVERIA BASSIANA = 128924),0.00
2068,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,INSECTICIDE,(BIFENTHRIN = 128825),0.11
2069,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,INSECTICIDE,(BT KURSTAKI ABTS-351 = 6522),0.00
2070,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,INSECTICIDE,(BURKHOLDERIA A396 CELLS & MEDIA = 6534),0.00
2071,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,INSECTICIDE,(CARBARYL = 56801),0.00
2072,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,INSECTICIDE,(CHLORPYRIFOS = 59101),0.00
2073,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,INSECTICIDE,(CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329),0.00
2074,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,INSECTICIDE,(CYANTRANILIPROLE = 90098),0.00
2075,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,INSECTICIDE,(DIAZINON = 57801),1.03
2076,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,INSECTICIDE,(DIMETHOATE = 35001),0.00
2077,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,INSECTICIDE,(ESFENVALERATE = 109303),0.00
2078,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,INSECTICIDE,(FENPROPATHRIN = 127901),0.28
2079,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,INSECTICIDE,(FLUPYRADIFURONE = 122304),0.00
2080,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,INSECTICIDE,(IMIDACLOPRID = 129099),0.11
2081,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,INSECTICIDE,(MALATHION = 57701),0.00
2082,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,INSECTICIDE,(METHOMYL = 90301),0.86
2083,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,INSECTICIDE,(METHOXYFENOZIDE = 121027),0.00
2084,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,INSECTICIDE,(PETROLEUM DISTILLATE = 63503),0.00
2085,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,INSECTICIDE,(PHOSMET = 59201),0.82
2086,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,INSECTICIDE,(PYRETHRINS = 69001),0.00
2087,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,INSECTICIDE,(SPINETORAM = 110007),0.09
2088,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,INSECTICIDE,(SPINOSAD = 110003),0.00
2089,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,INSECTICIDE,(SPIROTETRAMAT = 392201),0.00
2090,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,INSECTICIDE,(THIAMETHOXAM = 60109),0.09
2091,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,INSECTICIDE,(ZETA-CYPERMETHRIN = 129064),0.03
2092,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,OTHER,(BT ISRAELENSIS AM 65-52 = 69162),0.00
2093,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,OTHER,(BT KURSTAKI SA-12 = 6518),0.00
2094,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,OTHER,(CAPRIC ACID = 128955),0.00
2095,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,OTHER,(CAPRYLIC ACID = 128919),0.00
2096,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,OTHER,(CHLOROPHACINONE = 67707),0.00
2097,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,OTHER,(CUPRAMMONIUM ACETATE = 36011),0.58
2098,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,OTHER,(CYTOKININS = 116801),0.00
2099,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,OTHER,(GIBBERELLIC ACID = 43801),0.00
2100,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,OTHER,(HYDROGEN PEROXIDE = 595),0.00
2101,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,OTHER,(INDAZIFLAM = 80818),0.00
2102,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,OTHER,(METALDEHYDE = 53001),0.00
2103,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,OTHER,(MINERAL OIL = 63502),0.00
2104,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,OTHER,(PEROXYACETIC ACID = 63201),0.00
2105,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,OTHER,(REYNOUTRIA SACHALINE = 55809),0.00
2106,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,OTHER,(TETRADECEN-1-OL 0 = 128980),0.00
2107,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,OTHER,(TRICHODERMA ASPERELLUM STRAIN ICC 012 = 119208),0.00
2108,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,OTHER,(TRICHODERMA GAMISII STRAIN ICC 080 = 119207),0.00
2109,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,FUNGICIDE,(AZOXYSTROBIN = 128810),0.00
2110,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,FUNGICIDE,(BACILLUS AMYLOLIQUEFAC F727 = 16489),0.00
2111,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,FUNGICIDE,(BACILLUS AMYLOLIQUEFACIENS STRAIN D747 = 16482),0.00
2112,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,FUNGICIDE,(BACILLUS SUBTILIS = 6479),0.00
2113,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,FUNGICIDE,(BASIC COPPER SULFATE = 8101),0.00
2114,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,FUNGICIDE,(BOSCALID = 128008),0.31
2115,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,FUNGICIDE,(BT SUBSP KURSTAKI EVB-113-19 = 6544),0.00
2116,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,FUNGICIDE,(CALCIUM POLYSULFIDE = 76702),13.40
2117,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,FUNGICIDE,(CAPTAN = 81301),5.17
2118,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,FUNGICIDE,(CHLOROTHALONIL = 81901),2.32
2119,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,FUNGICIDE,(COPPER CHLORIDE HYD. = 23501),0.39
2120,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,FUNGICIDE,(COPPER HYDROXIDE = 23401),0.36
2121,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,FUNGICIDE,(COPPER OXIDE = 25601),0.00
2122,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,FUNGICIDE,(CYMOXANIL = 129106),0.00
2123,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,FUNGICIDE,(CYPRODINIL = 288202),0.39
2124,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,FUNGICIDE,(FAMOXADONE = 113202),0.00
2125,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,FUNGICIDE,(FENBUCONAZOLE = 129011),0.13
2126,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,FUNGICIDE,(FENHEXAMID = 90209),0.00
2127,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,FUNGICIDE,(FLUDIOXONIL = 71503),0.26
2128,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,FUNGICIDE,(FLUOPYRAM = 80302),0.00
2129,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,FUNGICIDE,(IPRODIONE = 109801),0.00
2130,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,FUNGICIDE,(MEFENOXAM = 113502),0.00
2131,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,FUNGICIDE,(METCONAZOLE = 125619),0.11
2132,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,FUNGICIDE,(MYCLOBUTANIL = 128857),0.00
2133,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,FUNGICIDE,(POLYOXIN D ZINC SALT = 230000),0.05
2134,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,FUNGICIDE,(POTASSIUM BICARBON. = 73508),0.00
2135,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,FUNGICIDE,(PYRACLOSTROBIN = 99100),0.16
2136,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,FUNGICIDE,(PYRIMETHANIL = 288201),0.00
2137,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,FUNGICIDE,(QUINOLINE = 55459),0.00
2138,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,FUNGICIDE,(SULFUR = 77501),0.00
2139,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,FUNGICIDE,(SWINGLEA GLUTINOSA = 97096),0.00
2140,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,FUNGICIDE,(TEBUCONAZOLE = 128997),0.00
2141,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,FUNGICIDE,(TRIFLUMIZOLE = 128879),0.00
2142,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,FUNGICIDE,(ZIRAM = 34805),0.00
2143,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,HERBICIDE,(CARFENTRAZONE-ETHYL = 128712),0.00
2144,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,HERBICIDE,(CLETHODIM = 121011),0.00
2145,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,HERBICIDE,(DICHLOBENIL = 27401),0.00
2146,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,HERBICIDE,(DIURON = 35505),0.00
2147,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,HERBICIDE,(FLUMIOXAZIN = 129034),0.00
2148,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,HERBICIDE,(GLUFOSINATE-AMMONIUM = 128850),1.93
2149,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,HERBICIDE,(GLYPHOSATE = 417300),0.00
2150,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,HERBICIDE,(GLYPHOSATE ISO. SALT = 103601),0.00
2151,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,HERBICIDE,(HALOSULFURON-METHYL = 128721),0.00
2152,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,HERBICIDE,(ISOXABEN = 125851),0.00
2153,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,HERBICIDE,(MESOTRIONE = 122990),0.12
2154,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,HERBICIDE,(NAPROPAMIDE = 103001),0.00
2155,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,HERBICIDE,(ORYZALIN = 104201),0.00
2156,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,HERBICIDE,(PARAQUAT = 61601),0.34
2157,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,HERBICIDE,(RIMSULFURON = 129009),0.00
2158,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,HERBICIDE,(S-METOLACHLOR = 108800),0.00
2159,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,HERBICIDE,(SIMAZINE = 80807),1.11
2160,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,HERBICIDE,(SULFENTRAZONE = 129081),0.00
2161,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,INSECTICIDE,(ABAMECTIN = 122804),0.00
2162,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,INSECTICIDE,(ACETAMIPRID = 99050),0.00
2163,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,INSECTICIDE,(AZADIRACHTIN = 121701),0.00
2164,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,INSECTICIDE,(BEAUVERIA BASSIANA = 128924),0.00
2165,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,INSECTICIDE,(BIFENTHRIN = 128825),0.11
2166,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,INSECTICIDE,(BT KURSTAKI ABTS-351 = 6522),0.00
2167,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,INSECTICIDE,(BURKHOLDERIA A396 CELLS & MEDIA = 6534),0.00
2168,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,INSECTICIDE,(CARBARYL = 56801),0.00
2169,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,INSECTICIDE,(CHLORPYRIFOS = 59101),0.00
2170,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,INSECTICIDE,(CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329),0.00
2171,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,INSECTICIDE,(CYANTRANILIPROLE = 90098),0.00
2172,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,INSECTICIDE,(DIAZINON = 57801),1.22
2173,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,INSECTICIDE,(DIMETHOATE = 35001),0.00
2174,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,INSECTICIDE,(ESFENVALERATE = 109303),0.00
2175,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,INSECTICIDE,(FENPROPATHRIN = 127901),0.40
2176,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,INSECTICIDE,(FLUPYRADIFURONE = 122304),0.00
2177,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,INSECTICIDE,(IMIDACLOPRID = 129099),0.13
2178,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,INSECTICIDE,(MALATHION = 57701),0.00
2179,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,INSECTICIDE,(METHOMYL = 90301),0.86
2180,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,INSECTICIDE,(METHOXYFENOZIDE = 121027),0.00
2181,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,INSECTICIDE,(PETROLEUM DISTILLATE = 63503),0.00
2182,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,INSECTICIDE,(PHOSMET = 59201),1.16
2183,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,INSECTICIDE,(PYRETHRINS = 69001),0.00
2184,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,INSECTICIDE,(SPINETORAM = 110007),0.09
2185,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,INSECTICIDE,(SPINOSAD = 110003),0.00
2186,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,INSECTICIDE,(SPIROTETRAMAT = 392201),0.00
2187,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,INSECTICIDE,(THIAMETHOXAM = 60109),0.11
2188,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,INSECTICIDE,(ZETA-CYPERMETHRIN = 129064),0.05
2189,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,OTHER,(BT ISRAELENSIS AM 65-52 = 69162),0.00
2190,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,OTHER,(BT KURSTAKI SA-12 = 6518),0.00
2191,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,OTHER,(CAPRIC ACID = 128955),0.00
2192,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,OTHER,(CAPRYLIC ACID = 128919),0.00
2193,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,OTHER,(CHLOROPHACINONE = 67707),0.00
2194,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,OTHER,(CUPRAMMONIUM ACETATE = 36011),0.96
2195,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,OTHER,(CYTOKININS = 116801),0.00
2196,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,OTHER,(GIBBERELLIC ACID = 43801),0.00
2197,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,OTHER,(HYDROGEN PEROXIDE = 595),0.00
2198,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,OTHER,(INDAZIFLAM = 80818),0.00
2199,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,OTHER,(METALDEHYDE = 53001),0.00
2200,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,OTHER,(MINERAL OIL = 63502),0.00
2201,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,OTHER,(PEROXYACETIC ACID = 63201),0.00
2202,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,OTHER,(REYNOUTRIA SACHALINE = 55809),0.00
2203,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,OTHER,(TETRADECEN-1-OL 0 = 128980),0.00
2204,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,OTHER,(TRICHODERMA ASPERELLUM STRAIN ICC 012 = 119208),0.00
2205,2019,WASHINGTON,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,OTHER,(TRICHODERMA GAMISII STRAIN ICC 080 = 119207),0.00
2206,2019,WASHINGTON,APPLICATIONS, MEASURED IN NUMBER,FUNGICIDE,(AZOXYSTROBIN = 128810),0.00
2207,2019,WASHINGTON,APPLICATIONS, MEASURED IN NUMBER,FUNGICIDE,(BACILLUS AMYLOLIQUEFAC F727 = 16489),0.00
2208,2019,WASHINGTON,APPLICATIONS, MEASURED IN NUMBER,FUNGICIDE,(BACILLUS AMYLOLIQUEFACIENS STRAIN D747 = 16482),0.00
2209,2019,WASHINGTON,APPLICATIONS, MEASURED IN NUMBER,FUNGICIDE,(BACILLUS SUBTILIS = 6479),0.00
2210,2019,WASHINGTON,APPLICATIONS, MEASURED IN NUMBER,FUNGICIDE,(BASIC COPPER SULFATE = 8101),0.00
2211,2019,WASHINGTON,APPLICATIONS, MEASURED IN NUMBER,FUNGICIDE,(BOSCALID = 128008),1.10
2212,2019,WASHINGTON,APPLICATIONS, MEASURED IN NUMBER,FUNGICIDE,(BT SUBSP KURSTAKI EVB-113-19 = 6544),0.00
2213,2019,WASHINGTON,APPLICATIONS, MEASURED IN NUMBER,FUNGICIDE,(CALCIUM POLYSULFIDE = 76702),1.00
2214,2019,WASHINGTON,APPLICATIONS, MEASURED IN NUMBER,FUNGICIDE,(CAPTAN = 81301),3.60
2215,2019,WASHINGTON,APPLICATIONS, MEASURED IN NUMBER,FUNGICIDE,(CHLOROTHALONIL = 81901),1.20
2216,2019,WASHINGTON,APPLICATIONS, MEASURED IN NUMBER,FUNGICIDE,(COPPER CHLORIDE HYD. = 23501),1.30
2217,2019,WASHINGTON,APPLICATIONS, MEASURED IN NUMBER,FUNGICIDE,(COPPER HYDROXIDE = 23401),1.30
2218,2019,WASHINGTON,APPLICATIONS, MEASURED IN NUMBER,FUNGICIDE,(COPPER OXIDE = 25601),0.00
